race_id,race_name,course,date,type,class,pattern,aver_or,total_prize
rac_11269453,Daily Charged Up Offers At Rhino.Bet Handicap (Jockey Club Grassroots Mile Series Qualifier),Carlisle,2024-05-31,Flat,Class 5,,72.4,7869.599999999999
rac_11269440,Download The Rhino Bet App Fillies' Handicap,Carlisle,2024-05-31,Flat,Class 4,,74.88888888888889,10328.85
rac_11269427,Daily Football Offers At Rhino.Bet EBF Restricted Novice Stakes (Bands C/D) (EBF Qualifier) (GBB),Carlisle,2024-05-31,Flat,Class 3,,0.0,12296.25
rac_11224928,Holland Cooper Coronation Cup  (British Champions Series),Epsom,2024-05-31,Flat,Class 1,Group 1,116.6,431739.0
rac_11224915,Betfred Oaks  (British Champions Series) (Fillies),Epsom,2024-05-31,Flat,Class 1,Group 1,101.08333333333333,541035.0
rac_11306139,Tramore Tourism Handicap Chase,Tramore (IRE),2024-05-31,Chase,,,103.55555555555556,0.0
rac_11306126,Curraghmore Beginners Chase,Tramore (IRE),2024-05-31,Chase,,,39.2,0.0
rac_11306113,BoyleXtra Rewards In Shop Maiden,Down Royal (IRE),2024-05-31,Flat,,,26.571428571428573,0.0
rac_11306100,BoyleSports Lengthen The Odds Maiden,Down Royal (IRE),2024-05-31,Flat,,,20.857142857142858,0.0
rac_11306087,His Majesty's Plate (),Down Royal (IRE),2024-05-31,Flat,,Listed,84.375,0.0
rac_11306074,BoyleSports Extra Places Every Day Handicap,Down Royal (IRE),2024-05-31,Flat,,,56.7,0.0
rac_11306061,BoyleSports Money Back If 2nd To SP Fav Handicap,Down Royal (IRE),2024-05-31,Flat,,,68.07142857142857,0.0
rac_11306048,BoyleSports Acca Rewards Fillies Maiden,Down Royal (IRE),2024-05-31,Flat,,,7.25,0.0
rac_11306035,BoyleSports Best Odds Guaranteed Handicap,Down Royal (IRE),2024-05-31,Flat,,,60.083333333333336,0.0
rac_11306191,Dunmore East Handicap Hurdle,Tramore (IRE),2024-05-31,Hurdle,,,86.4,0.0
rac_11306178,Kilmeaden Mares' Maiden Hurdle,Tramore (IRE),2024-05-31,Hurdle,,,6.733333333333333,0.0
rac_11306165,Butlerstown Handicap Hurdle,Tramore (IRE),2024-05-31,Hurdle,,,105.81818181818181,0.0
rac_11306152,Ballyduff Maiden Hurdle,Tramore (IRE),2024-05-31,Hurdle,,,8.428571428571429,0.0
rac_11306204,Kilbarry (Ladies Pro/Am) INH Flat Race,Tramore (IRE),2024-05-31,NH Flat,,,0.0,0.0
rac_11266671,Manby Not Mandy Handicap Chase,Worcester,2024-06-01,Chase,Class 5,,84.71428571428571,7279.38
rac_11266658,Law Done Differently Handicap Chase,Worcester,2024-06-01,Chase,Class 5,,89.28571428571429,7279.38
rac_11266567,Marrill Group Pressing To Win Handicap Chase,Hexham,2024-06-01,Chase,Class 5,,87.71428571428571,9295.960000000001
rac_11266541,"Hexham Legend ""Event Of Sivola"" Memorial Handicap Chase",Hexham,2024-06-01,Chase,Class 4,,101.5,11460.1
rac_11266489,Gambling Prince Novices' Handicap Chase (GBB Race),Stratford,2024-06-01,Chase,Class 4,,101.71428571428571,7869.599999999999
rac_11266476,BRC Roofing's 30th Anniversary Handicap Chase,Stratford,2024-06-01,Chase,Class 4,,105.22222222222223,9000.85
rac_11266450,Farmers Fresh Handicap Chase,Stratford,2024-06-01,Chase,Class 3,,119.5,13427.5
rac_11309194,Free Digital Racecard At raceday-ready.com Handicap (Div II),Doncaster,2024-06-01,Flat,Class 6,,62.0,7082.64
rac_11270779,Cotty-Quarrey OW Croydon Old Cup Handicap,Lingfield (AW),2024-06-01,Flat,Class 6,,61.285714285714285,5607.09
rac_11270766,Choice Training Maiden Fillies' Stakes (GBB Race),Lingfield (AW),2024-06-01,Flat,Class 5,,0.0,7181.01
rac_11270753,Happy 30th Birthday Lara Hubbard Handicap,Lingfield (AW),2024-06-01,Flat,Class 4,,79.75,9345.15
rac_11270142,Edinburgh Gin Rhubarb And Ginger Handicap,Musselburgh,2024-06-01,Flat,Class 6,,50.53846153846154,12788.1
rac_11270129,Edinburgh Gin Cannonball Handicap,Musselburgh,2024-06-01,Flat,Class 6,,51.0,6885.900000000001
rac_11270116,Edinburgh Gin Handicap,Musselburgh,2024-06-01,Flat,Class 4,,77.27272727272727,9837.0
rac_11270103,Edinburgh Gin Seaside Handicap,Musselburgh,2024-06-01,Flat,Class 4,,77.8,11804.4
rac_11270090,Edinburgh Gin Raspberry Selling Stakes,Musselburgh,2024-06-01,Flat,Class 2,,0.0,19674.0
rac_11270077,Edinburgh Gin Queen Of Scots Fillies' Stakes (),Musselburgh,2024-06-01,Flat,Class 1,Listed,94.0,39348.0
rac_11270064,Edinburgh Cup Handicap,Musselburgh,2024-06-01,Flat,Class 3,,81.125,49185.0
rac_11270051,Free Digital Racecard At raceday-ready.com Fillies' Restricted Novice Stakes (Bands C/D) (GBB Race),Lingfield,2024-06-01,Flat,Class 5,,0.0,6197.31
rac_11270038,Get The Inside Track With raceday-ready.com Apprentice Handicap,Lingfield,2024-06-01,Flat,Class 5,,69.11111111111111,6984.2699999999995
rac_11270025,soultownfestival.com Sunday 1st September Handicap,Lingfield,2024-06-01,Flat,Class 5,,68.625,6984.2699999999995
rac_11270012,soultownfestival.com Saturday 31st August Handicap,Lingfield,2024-06-01,Flat,Class 4,,81.0,9345.15
rac_11269999,"Betfred 3YO ""Dash"" Handicap",Epsom,2024-06-01,Flat,Class 3,,82.63157894736842,73777.5
rac_11269986,Hong Kong Jockey Club Lester Piggott Handicap,Epsom,2024-06-01,Flat,Class 2,,85.33333333333333,73777.5
rac_11269973,JRA Tokyo Trophy Handicap,Epsom,2024-06-01,Flat,Class 2,,95.23076923076923,73777.5
rac_11269960,Long Shot Northern Dancer Handicap,Epsom,2024-06-01,Flat,Class 2,,92.28571428571429,73777.5
rac_11269947,"Aston Martin ""Dash"" Handicap (Heritage Handicap)",Epsom,2024-06-01,Flat,Class 2,,92.5,98370.0
rac_11269934,Princess Elizabeth Stakes (Sponsored By My Pension Expert)  (Fillies & Mares),Epsom,2024-06-01,Flat,Class 1,Group 3,99.875,98370.0
rac_11269921,Betfred Diomed Stakes,Epsom,2024-06-01,Flat,Class 1,Group 3,107.625,98370.0
rac_11269843,Get Raceday Ready EBF Maiden Fillies' Stakes (GBB Race),Doncaster,2024-06-01,Flat,Class 5,,0.0,6689.16
rac_11269830,Free Digital Racecard At raceday-ready.com Handicap (Div I),Doncaster,2024-06-01,Flat,Class 6,,62.09090909090909,7082.64
rac_11269817,Download The Raceday Ready App Handicap,Doncaster,2024-06-01,Flat,Class 5,,72.85714285714286,8263.08
rac_11269804,Download The Racecourse App Raceday Ready Handicap,Doncaster,2024-06-01,Flat,Class 3,,83.66666666666667,18100.079999999998
rac_11269791,Get The Inside Track With raceday-ready.com Handicap,Doncaster,2024-06-01,Flat,Class 3,,88.15384615384616,18100.079999999998
rac_11269778,EBF Supports Great Racing Welfare Cycle Novice Stakes (GBB Race),Doncaster,2024-06-01,Flat,Class 2,,10.2,39348.0
rac_11269765,Signet Industrial 25th Year Anniversary Handicap,Doncaster,2024-06-01,Flat,Class 2,,84.375,49185.0
rac_11183640,Betfred Derby  (British Champions Series) (No Geldings),Epsom,2024-06-01,Flat,Class 1,Group 1,87.375,1530637.2
rac_11309181,Grace & Dotty Novices' Hurdle (GBB Race) (Div II),Stratford,2024-06-01,Hurdle,Class 4,,20.5,7869.6
rac_11266697,PJ Nicholls KGM - Korea Genuinely Made Handicap Hurdle,Worcester,2024-06-01,Hurdle,Class 5,,95.81818181818181,7181.01
rac_11266645,FBC Manby Bowdler Novices' Hurdle (Arc Summer Novices' Brush Hurdle Series (Qualifier) (GBB Race),Worcester,2024-06-01,Hurdle,Class 4,,22.1,9050.04
rac_11266632,Law Without The Horsing Around Mares' Handicap Hurdle,Worcester,2024-06-01,Hurdle,Class 4,,103.5,9050.04
rac_11266619,Give Us A Cheer Handicap Hurdle,Worcester,2024-06-01,Hurdle,Class 4,,105.88888888888889,9050.04
rac_11266606,Most Important 3-Year-Old Race Today Juvenile Hurdle (GBB Race),Hexham,2024-06-01,Hurdle,Class 4,,0.0,8853.3
rac_11266593,Tricia Hughes Memorial Handicap Hurdle,Hexham,2024-06-01,Hurdle,Class 5,,85.85714285714286,8853.3
rac_11266580,Langley Castle An Outstanding Small Hotel Amateur Jockeys' Handicap Hurdle,Hexham,2024-06-01,Hurdle,Class 5,,87.16666666666667,8662.5
rac_11266554,Susan & Neve's Special Birthday Celebration Handicap Hurdle,Hexham,2024-06-01,Hurdle,Class 4,,101.11111111111111,9591.07
rac_11266528,Squab Storage Mares' Novices' Limited Handicap Hurdle,Stratford,2024-06-01,Hurdle,Class 5,,82.91666666666667,7033.45
rac_11266515,Visit racingtv.com Handicap Hurdle,Stratford,2024-06-01,Hurdle,Class 5,,86.9,7033.45
rac_11266502,Grace & Dotty Novices' Hurdle (GBB Race) (Div I),Stratford,2024-06-01,Hurdle,Class 4,,21.9,7869.6
rac_11266463,Scott Davis Memorial Handicap Hurdle,Stratford,2024-06-01,Hurdle,Class 3,,123.66666666666667,12443.8
rac_11266684,#bepartofit Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),Worcester,2024-06-01,NH Flat,Class 5,,0.0,4721.76
rac_11307504,Racing TV Free Month Trial Handicap Chase,Tramore (IRE),2024-06-01,Chase,,,85.0625,0.0
rac_11307491,Watch Racing With Free Trial Now Mares Beginners Chase,Tramore (IRE),2024-06-01,Chase,,,0.0,0.0
rac_11307842,Cnoc An Oir Handicap Hurdle,Listowel (IRE),2024-06-01,Hurdle,,,86.55555555555556,0.0
rac_11307829,Paddy Woods Handicap Hurdle,Listowel (IRE),2024-06-01,Hurdle,,,114.84615384615384,0.0
rac_11307816,John Thomas McNamara Handicap Hurdle,Listowel (IRE),2024-06-01,Hurdle,,,96.44444444444444,0.0
rac_11307803,Shay Rooney Opportunity Maiden Hurdle,Listowel (IRE),2024-06-01,Hurdle,,,11.0,0.0
rac_11307790,Join The Listowel Races Supporters Club Maiden Hurdle,Listowel (IRE),2024-06-01,Hurdle,,,0.0,0.0
rac_11307777,Anglo Printers Remembering John H. Kierans Mares Hurdle,Listowel (IRE),2024-06-01,Hurdle,,,107.5,0.0
rac_11307556,Racing TV Supporting Irish Racing Handicap Hurdle,Tramore (IRE),2024-06-01,Hurdle,,,100.07692307692308,0.0
rac_11307543,Start Your Racing TV Free Trial Now Maiden Hurdle,Tramore (IRE),2024-06-01,Hurdle,,,46.166666666666664,0.0
rac_11307530,racingtv.com/freetrial Handicap Hurdle,Tramore (IRE),2024-06-01,Hurdle,,,88.5,0.0
rac_11307517,Try Racing TV For Free At racingtv.com/freetrial Maiden Hurdle,Tramore (IRE),2024-06-01,Hurdle,,,14.733333333333333,0.0
rac_11307855,Oliver Broderick (Pro/Am) Fillies INH Flat Race,Listowel (IRE),2024-06-01,NH Flat,,,0.0,0.0
rac_11307569,Irish Stallion Farms EBF (Mares) INH Flat Race,Tramore (IRE),2024-06-01,NH Flat,,,0.0,0.0
rac_11266736,1st The Queen's Dragoon Guards Prince Of Wales Cup Handicap Chase,Fakenham,2024-06-02,Chase,Class 5,,88.75,7377.75
rac_11266710,D Day 80th Anniversary 6th June Handicap Chase,Fakenham,2024-06-02,Chase,Class 3,,113.625,19674.0
rac_11309935,Sky Bet Club Handicap (Div II),Nottingham,2024-06-02,Flat,Class 5,,68.66666666666667,12296.25
rac_11270324,Boost Your Winnings At Rhino.Bet Handicap,Nottingham,2024-06-02,Flat,Class 6,,59.4,6394.05
rac_11270311,Daily Offers At Rhino.Bet Handicap,Nottingham,2024-06-02,Flat,Class 6,,62.3,6394.05
rac_11270298,Euro2024 Daily Giveaways On Rhino.Bet EBF Maiden Stakes (GBB Race),Nottingham,2024-06-02,Flat,Class 5,,0.0,6786.55
rac_11270285,Charge Up Your Summer With Rhino.Bet Restricted Maiden Stakes (Bands B C And D) (GBB Race),Nottingham,2024-06-02,Flat,Class 5,,19.0,6885.9
rac_11270272,Sky Bet Club Handicap (Div I),Nottingham,2024-06-02,Flat,Class 5,,68.44444444444444,12296.25
rac_11270259,Sky Bet Extra Places Every Day Handicap (A Jockey Club Grassroots Stayers' Series Qualifier),Nottingham,2024-06-02,Flat,Class 5,,65.0,12296.25
rac_11270246,Sky Bet Acca Freeze Handicap,Nottingham,2024-06-02,Flat,Class 3,,88.22222222222223,19674.0
rac_11270233,Cure Leukaemia EBF Novice Stakes (GBB Race),Hamilton,2024-06-02,Flat,Class 4,,0.0,19772.37
rac_11270220,Sky Bet Acca Freeze Handicap,Hamilton,2024-06-02,Flat,Class 5,,70.42857142857143,19772.370000000003
rac_11270207,Sky Bet Extra Places Every Day Handicap,Hamilton,2024-06-02,Flat,Class 4,,74.14285714285714,22625.100000000002
rac_11270194,Sky Bet Request A Bet Fillies' Handicap,Hamilton,2024-06-02,Flat,Class 3,,83.42857142857143,28527.3
rac_11270181,Sky Bet For The Fans Handicap,Hamilton,2024-06-02,Flat,Class 3,,78.75,27213.6
rac_11270168,Sky Bet Club Handicap,Hamilton,2024-06-02,Flat,Class 3,,84.66666666666667,28527.3
rac_11270155,Sky Bet Build A Bet Handicap,Hamilton,2024-06-02,Flat,Class 2,,85.53333333333333,73777.5
rac_11266775,Music In Country Churches Norfolk Concerts Maiden Hurdle (GBB Race),Fakenham,2024-06-02,Hurdle,Class 4,,8.833333333333334,7377.75
rac_11266762,Fakenham Next Racing Friday 18th October Female Jockeys' Handicap Hurdle,Fakenham,2024-06-02,Hurdle,Class 5,,90.77777777777777,14755.5
rac_11266749,US Airforce Bloody Hundredth Novices' Handicap Hurdle,Fakenham,2024-06-02,Hurdle,Class 5,,85.66666666666667,7377.75
rac_11266723,Jarrold Handicap Hurdle,Fakenham,2024-06-02,Hurdle,Class 4,,106.2,9837.0
rac_11307738,Cooke's Bar & Restaurant Caragh Handicap Chase,Kilbeggan (IRE),2024-06-02,Chase,,,111.27272727272727,0.0
rac_11307725,Sustainable Ladies Style Competition Beginners Chase,Kilbeggan (IRE),2024-06-02,Chase,,,29.25,0.0
rac_11309948,James Collins Memorial Handicap (Div II),Listowel (IRE),2024-06-02,Flat,,,55.142857142857146,0.0
rac_11307660,Acro Fire & Safety (Q.R.) Race,Listowel (IRE),2024-06-02,Flat,,,41.0,0.0
rac_11307647,Lane Family Memorial Handicap,Listowel (IRE),2024-06-02,Flat,,,70.53846153846153,0.0
rac_11307634,James Collins Memorial Handicap (Div I),Listowel (IRE),2024-06-02,Flat,,,57.46153846153846,0.0
rac_11307621,Pat Smullen Race,Listowel (IRE),2024-06-02,Flat,,,31.833333333333332,0.0
rac_11307608,Croom House Stud Handicap,Listowel (IRE),2024-06-02,Flat,,,72.38461538461539,0.0
rac_11307595,Irish Stallion Farms EBF Fillies Maiden (IRE Incentive Race),Listowel (IRE),2024-06-02,Flat,,,0.0,0.0
rac_11307582,Irish EBF Median Sires Series Maiden (IRE Incentive Race),Listowel (IRE),2024-06-02,Flat,,,0.0,0.0
rac_11307712,Midlands National Day Friday 12th July Handicap Hurdle,Kilbeggan (IRE),2024-06-02,Hurdle,,,95.71428571428571,0.0
rac_11307699,Joe Quinn Transport Longford Handicap Hurdle,Kilbeggan (IRE),2024-06-02,Hurdle,,,87.4,0.0
rac_11307686,KilbegganRaces.com Novice Hurdle,Kilbeggan (IRE),2024-06-02,Hurdle,,,75.83333333333333,0.0
rac_11307673,Adare Manor Opportunity Maiden Hurdle,Kilbeggan (IRE),2024-06-02,Hurdle,,,6.0625,0.0
rac_11307751,Follow Kilbeggan On Facebook (Pro/Am) INH Flat Race,Kilbeggan (IRE),2024-06-02,NH Flat,,,0.0,0.0
rac_11310247,CLP Summer Race Handicap (Div II),Windsor,2024-06-03,Flat,Class 6,,52.9,7082.64
rac_11283389,CLP Summer Race Handicap (Div I),Windsor,2024-06-03,Flat,Class 6,,53.3,7082.64
rac_11283376,Download The Fitzdares App Now Fillies' Novice Stakes (GBB Race),Windsor,2024-06-03,Flat,Class 5,,14.272727272727273,7869.6
rac_11283363,Download The Raceday Ready App Confined Handicap (Won No More Than One Race),Windsor,2024-06-03,Flat,Class 5,,66.625,8263.08
rac_11283350,Download The Racecourse App Raceday Ready Handicap,Windsor,2024-06-03,Flat,Class 5,,70.6923076923077,8263.08
rac_11283337,British Stallion Studs EBF Novice Stakes (GBB Race),Windsor,2024-06-03,Flat,Class 4,,0.0,9787.81
rac_11283324,Get Raceday Ready Handicap,Windsor,2024-06-03,Flat,Class 4,,79.57142857142857,10623.960000000001
rac_11283311,Fitzdares Sprint Series Qualifier Handicap (Windsor Sprint Series Qualifier),Windsor,2024-06-03,Flat,Class 3,,87.85714285714286,18100.079999999998
rac_11283298,wetherbyracing.co.uk Handicap,Wetherby,2024-06-03,Flat,Class 6,,57.0,7377.75
rac_11283285,Flint Design Supporting Wetherby Races #teamspinal Handicap,Wetherby,2024-06-03,Flat,Class 6,,61.25,7377.75
rac_11283272,Thankyou And Happy Retirement Les Frost Handicap,Wetherby,2024-06-03,Flat,Class 6,,58.0,7377.75
rac_11283259,British Stallion Studs EBF Restricted Maiden Fillies' Stakes (Bands B-D) (EBF Qualifier) (GBB Race),Wetherby,2024-06-03,Flat,Class 5,,0.0,7869.6
rac_11283246,It's Ladies Night On 11th June Fillies' Handicap,Wetherby,2024-06-03,Flat,Class 5,,62.666666666666664,8361.449999999999
rac_11283233,Vickers.Bet Handicap,Wetherby,2024-06-03,Flat,Class 4,,75.6875,9837.0
rac_11283220,Get Raceday Ready Handicap,Brighton,2024-06-03,Flat,Class 5,,63.5,8656.56
rac_11283207,Weatherbys ePassport Handicap,Brighton,2024-06-03,Flat,Class 6,,50.875,5607.09
rac_11283194,Tips For Every Race At raceday-ready.com Classified Stakes,Brighton,2024-06-03,Flat,Class 6,,45.111111111111114,5607.09
rac_11283181,Download The Raceday Ready App Apprentice Classified Stakes,Brighton,2024-06-03,Flat,Class 6,,47.22222222222222,5607.09
rac_11283168,"Free Digital Racecard At raceday-ready.com ""Confined"" Handicap (For horses Who Have Not Won in 2024)",Brighton,2024-06-03,Flat,Class 6,,58.0,5607.09
rac_11283155,Get The Inside Track With raceday-ready.com Maiden Stakes (GBB Race),Brighton,2024-06-03,Flat,Class 5,,12.666666666666666,7869.6
rac_11283142,Racing TV Maiden Stakes (GBB Race),Ayr,2024-06-03,Flat,Class 5,,0.0,6689.16
rac_11283129,Follow @RacingTV On Instagram Handicap,Ayr,2024-06-03,Flat,Class 6,,59.0,6885.900000000001
rac_11283116,Racing TV Profits Returned To Racing Handicap,Ayr,2024-06-03,Flat,Class 6,,57.375,6885.900000000001
rac_11283103,Join Racing TV Now Handicap,Ayr,2024-06-03,Flat,Class 6,,55.625,6885.900000000001
rac_11283090,Every Race Live On Racing TV Handicap,Ayr,2024-06-03,Flat,Class 5,,66.9,7869.599999999999
rac_11283077,Follow @RacingTV On X Handicap,Ayr,2024-06-03,Flat,Class 4,,73.0,8853.300000000001
rac_11308817,Beasley Engineering Hunters Chase,Listowel (IRE),2024-06-03,Chase,,,6.666666666666667,0.0
rac_11308804,John J. Galvin Chase,Listowel (IRE),2024-06-03,Chase,,,129.28571428571428,0.0
rac_11308739,Sonix Entertainment Handicap,Gowran Park (IRE),2024-06-03,Flat,,,56.470588235294116,0.0
rac_11308726,Lord Bagenal Inn Carlow Handicap,Gowran Park (IRE),2024-06-03,Flat,,,71.375,0.0
rac_11308713,Brian Dunlop Architects Kilkenny (C & G) Maiden,Gowran Park (IRE),2024-06-03,Flat,,,6.357142857142857,0.0
rac_11308700,Irish Stallion Farms EBF Fillies & Mares Handicap,Gowran Park (IRE),2024-06-03,Flat,,,83.44444444444444,0.0
rac_11308687,KCLR 96FM Apprentice Handicap,Gowran Park (IRE),2024-06-03,Flat,,,51.714285714285715,0.0
rac_11308674,Winton Fillies Maiden,Gowran Park (IRE),2024-06-03,Flat,,,6.142857142857143,0.0
rac_11227424,Irish Stallion Farms EBF Gowran Classic,Gowran Park (IRE),2024-06-03,Flat,,,45.214285714285715,0.0
rac_11308791,Join Racing TV Now Handicap Hurdle,Listowel (IRE),2024-06-03,Hurdle,,,122.83333333333333,0.0
rac_11308778,Southern Waste Management Mares Handicap Hurdle,Listowel (IRE),2024-06-03,Hurdle,,,93.07142857142857,0.0
rac_11308765,John B. Keane (C & G) Maiden Hurdle,Listowel (IRE),2024-06-03,Hurdle,,,7.125,0.0
rac_11308752,Nora Canty Mares Maiden Hurdle,Listowel (IRE),2024-06-03,Hurdle,,,12.117647058823529,0.0
rac_11308830,Bryan MacMahon (Pro/Am) INH Flat Race,Listowel (IRE),2024-06-03,NH Flat,,,0.0,0.0
rac_11281972,Prestige Safety 'Your Trusted Safety Partner' Handicap Chase,Southwell,2024-06-04,Chase,Class 4,,102.42857142857143,8754.93
rac_11281959,Prestige Safety First Aid Training Handicap Chase,Southwell,2024-06-04,Chase,Class 4,,111.33333333333333,8754.93
rac_11310702,Get The Inside Track With raceday-ready.com Handicap (Div II),Wolverhampton (AW),2024-06-04,Flat,Class 6,,50.3,5607.09
rac_11310689,Free Digital Racecard At raceday-ready.com Handicap (Div II),Wolverhampton (AW),2024-06-04,Flat,Class 5,,63.666666666666664,6984.2699999999995
rac_11286951,Download The Raceday Ready App Handicap,Wolverhampton (AW),2024-06-04,Flat,Class 6,,62.888888888888886,5607.09
rac_11286938,Get The Inside Track With raceday-ready.com Handicap (Div I),Wolverhampton (AW),2024-06-04,Flat,Class 6,,49.916666666666664,5607.09
rac_11286925,Download The Racecourse App Raceday Ready Handicap,Wolverhampton (AW),2024-06-04,Flat,Class 6,,59.083333333333336,5607.09
rac_11286912,Tips For Every Race At raceday-ready.com Handicap,Wolverhampton (AW),2024-06-04,Flat,Class 6,,49.916666666666664,5607.09
rac_11286899,Free Digital Racecard At raceday-ready.com Handicap (Div I),Wolverhampton (AW),2024-06-04,Flat,Class 5,,65.5,6984.2699999999995
rac_11286886,Get Raceday Ready EBF Restricted Maiden Stakes (For horses In Bands B C & D) (Qualifier) (GBB Race),Wolverhampton (AW),2024-06-04,Flat,Class 5,,0.0,7181.01
rac_11286873,Get The Inside Track With raceday-ready.com Handicap,Lingfield (AW),2024-06-04,Flat,Class 6,,52.2,5607.09
rac_11286860,Tips For Every Race At raceday-ready.com Classified Stakes,Lingfield (AW),2024-06-04,Flat,Class 6,,47.36363636363637,5607.09
rac_11286847,Get Raceday Ready / EBF Novice Stakes (GBB Race),Lingfield (AW),2024-06-04,Flat,Class 5,,0.0,6197.31
rac_11286834,Download The Raceday Ready App Handicap,Lingfield (AW),2024-06-04,Flat,Class 5,,66.75,6984.2699999999995
rac_11286821,Free Digital Racecard At raceday-ready.com Handicap,Lingfield (AW),2024-06-04,Flat,Class 4,,78.2,9345.15
rac_11286808,Download The Racecourse App Raceday Ready Handicap,Lingfield (AW),2024-06-04,Flat,Class 4,,79.66666666666667,9345.15
rac_11283467,Every Race Live On Racing TV Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Leicester,2024-06-04,Flat,Class 5,,0.0,5902.2
rac_11283454,See Blue Live @leicesterraces 15th June Handicap,Leicester,2024-06-04,Flat,Class 6,,52.84615384615385,6885.900000000001
rac_11283441,Ronan Keating Ladies' Day Saturday 15th June Apprentice Handicap,Leicester,2024-06-04,Flat,Class 6,,49.142857142857146,6885.900000000001
rac_11283428,British Stallion Studs EBF Maiden Stakes (GBB Race),Leicester,2024-06-04,Flat,Class 4,,0.0,9837.0
rac_11283415,Racecourse Live Streams On Racing TV Extra Handicap,Leicester,2024-06-04,Flat,Class 4,,80.0,9837.0
rac_11283402,Chris Moyles Live @leicesterraces 15th June Handicap,Leicester,2024-06-04,Flat,Class 4,,80.0,9837.0
rac_11282024,Prestige Safety Your Competent H&S Service Handicap Hurdle,Southwell,2024-06-04,Hurdle,Class 5,,90.5,6049.75
rac_11282011,Prestige Safety Services PPE And Workwear Handicap Hurdle,Southwell,2024-06-04,Hurdle,Class 5,,84.66666666666667,6049.75
rac_11281998,Prestige Safety Fire Risk Assessments 'National Hunt' Maiden Hurdle (Arc Summer Novices Brush) (GBB),Southwell,2024-06-04,Hurdle,Class 4,,7.909090909090909,7574.49
rac_11281985,Prestige Safety Construction Safety Specialists Handicap Hurdle,Southwell,2024-06-04,Hurdle,Class 4,,112.16666666666667,7574.49
rac_11310676,Prestige Safety E-Learning @prestigesafetyservices.com Mares' Open NH Flat Race (GBB) (Div II),Southwell,2024-06-04,NH Flat,Class 5,,0.0,4426.65
rac_11282037,Prestige Safety E-Learning @prestigesafetyservices.com Mares' Open NH Flat Race (GBB) (Div I),Southwell,2024-06-04,NH Flat,Class 5,,0.0,4426.65
rac_11282102,Visit attheraces.com Novices' Handicap Chase (GBB Race),Newton Abbot,2024-06-05,Chase,Class 4,,105.83333333333333,9984.550000000001
rac_11282063,Newton Abbot Racecourse On Facebook Handicap Chase,Newton Abbot,2024-06-05,Chase,Class 4,,96.0909090909091,13034.02
rac_11311183,Try Unibet's Improved Bet Builder Novice Stakes (GBB Race) (Div II),Kempton (AW),2024-06-05,Flat,Class 4,,0.0,10820.7
rac_11287042,Unibet More Boosts In More Races Maiden Fillies' Stakes (GBB Race),Kempton (AW),2024-06-05,Flat,Class 5,,0.0,6689.16
rac_11287029,Unibet More Extra Place Races Apprentice Handicap,Kempton (AW),2024-06-05,Flat,Class 5,,71.3,7869.599999999999
rac_11287016,Racing TV Handicap (Jockey Club Grassroots And London Stayers' Qualifier),Kempton (AW),2024-06-05,Flat,Class 5,,71.28571428571429,7869.599999999999
rac_11287003,Try Unibet's Improved Bet Builder Novice Stakes (GBB Race) (Div I),Kempton (AW),2024-06-05,Flat,Class 4,,0.0,10820.7
rac_11286990,Unibet Support Safe Gambling Handicap (Jockey Club Grassroots Mile Series Qualifier),Kempton (AW),2024-06-05,Flat,Class 4,,79.1,10820.699999999999
rac_11286977,Try Unibet's New Acca Boosts Fillies' Handicap (London Mile Series Qualifier),Kempton (AW),2024-06-05,Flat,Class 4,,77.0,10820.699999999999
rac_11286964,Unibet Zero% Mission Handicap,Kempton (AW),2024-06-05,Flat,Class 3,,86.75,14755.5
rac_11283623,Yorkshire Accountants Ripon Novice Stakes (GBB Race),Ripon,2024-06-05,Flat,Class 5,,25.125,8853.300000000001
rac_11283610,Ripon Theatre Festival 2nd-7th July Handicap,Ripon,2024-06-05,Flat,Class 6,,60.375,6885.900000000001
rac_11283597,Janet And Mark Leach Wedding Celebration EBF Novice Stakes (GBB Race),Ripon,2024-06-05,Flat,Class 5,,0.0,8853.300000000001
rac_11283584,Download The Raceday Ready App Handicap,Ripon,2024-06-05,Flat,Class 5,,60.7,8853.300000000001
rac_11283571,Sky Sports Racing Virgin 519 Handicap,Ripon,2024-06-05,Flat,Class 5,,62.45454545454545,8853.300000000001
rac_11283558,weatherbysshop.co.uk Handicap,Ripon,2024-06-05,Flat,Class 4,,78.77777777777777,11804.4
rac_11283545,"Become A Member Of Nottingham Racecourse ""Hands And Heels"" Apprentice Handicap (RE Series)",Nottingham,2024-06-05,Flat,Class 6,,50.875,6394.05
rac_11283532,Abba Fever Raceday Book Now EBF Maiden Fillies' Stakes (GBB Race),Nottingham,2024-06-05,Flat,Class 5,,0.0,6786.55
rac_11283519,Celebrate In Our Raceday Restaurant Sherwoods Handicap,Nottingham,2024-06-05,Flat,Class 5,,71.33333333333333,7869.599999999999
rac_11283506,Host Your Conference At Nottingham Racecourse Handicap (Jockey Club Middle-Distance Qualifier),Nottingham,2024-06-05,Flat,Class 5,,65.88888888888889,7869.599999999999
rac_11283493,Don't Miss Fiver Friday Raceday 19th July Handicap,Nottingham,2024-06-05,Flat,Class 4,,75.76923076923077,10328.85
